Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Name,Wochentag,Wochentag_Nummer,Monat,Quartal,Ist_Wochenende,Ist_Feiertag,Temperatur_Kategorie,Feiertagsnaehe,Umsatz_Trend_7_Tage
2015-06-03,5,257.703580420418,0.0,6.0,15.25,18.0,21.0,0,Wednesday,2,6,2,0,0,Mild,0,257.86426447120755
2015-06-04,5,250.238837010149,0.0,0.0,16.375,9.0,0.0,0,Thursday,3,6,2,0,0,Mild,0,255.404956115116
2015-06-05,5,275.492979753843,0.0,0.0,22.625,9.0,0.0,0,Friday,4,6,2,0,0,Warm,0,258.937626321988
2015-06-06,5,279.003577524238,0.0,3.0,18.5,19.0,10.0,0,Saturday,5,6,2,1,0,Mild,0,258.9452247214873
2015-06-07,5,377.303279079248,0.0,4.0,16.625,15.0,0.0,0,Sunday,6,6,2,1,0,Mild,0,280.3276582373741
2015-06-08,5,304.658991750827,0.0,6.0,14.375,12.0,0.0,0,Monday,0,6,2,0,0,Mild,0,284.56427166878586
2015-06-09,5,264.199647754648,0.0,3.0,15.25,8.0,0.0,0,Tuesday,1,6,2,0,0,Mild,0,286.94298475619587
2015-06-10,5,245.462484326112,0.0,0.0,18.0,7.0,0.0,0,Wednesday,2,6,2,0,0,Mild,0,285.19425674272355
2015-06-11,5,223.06624282412,0.0,1.0,16.0,10.0,0.0,0,Thursday,3,6,2,0,0,Mild,0,281.3124575732908
2015-06-12,5,278.611793604903,0.0,0.0,20.25,10.0,0.0,0,Friday,4,6,2,0,0,Warm,0,281.7580024091566
2015-06-13,5,238.309203727899,0.0,6.0,21.875,12.0,61.0,0,Saturday,5,6,2,1,0,Warm,0,275.944520438251
2015-06-14,5,308.096883557457,0.0,7.0,14.375,12.0,0.0,0,Sunday,6,6,2,1,0,Mild,0,266.0578925065666
2015-06-15,5,289.287204370205,0.0,8.0,13.625,11.0,21.0,0,Monday,0,6,2,0,0,Mild,0,263.8619228807634
2015-06-16,5,249.827665172029,0.0,7.0,13.625,14.0,0.0,0,Tuesday,1,6,2,0,0,Mild,0,261.80878251181787
2015-06-17,5,260.357543159185,0.0,7.0,16.5,9.0,61.0,0,Wednesday,2,6,2,0,0,Mild,0,263.9366480593997
2015-06-18,5,269.272420702957,0.0,7.0,13.25,13.0,61.0,0,Thursday,3,6,2,0,0,Mild,0,270.5375306135193
2015-06-19,5,271.496146564196,0.0,7.0,14.25,14.0,61.0,0,Friday,4,6,2,0,0,Mild,0,269.521009607704
2015-06-20,5,280.186941692026,1.0,5.0,17.125,13.0,0.0,0,Saturday,5,6,2,1,0,Mild,0,275.50354360257927
2015-06-21,5,235.514638799317,1.0,6.0,15.75,6.0,0.0,0,Sunday,6,6,2,1,0,Mild,0,265.13465149427356
2015-06-22,5,254.862522218275,1.0,5.0,13.5,8.0,61.0,0,Monday,0,6,2,0,0,Mild,0,260.2168397582836
2015-06-23,5,270.726957416684,1.0,5.0,16.5,10.0,21.0,0,Tuesday,1,6,2,0,0,Mild,0,263.20245293609145
2015-06-24,5,300.990362700812,1.0,8.0,12.625,14.0,61.0,0,Wednesday,2,6,2,0,0,Mild,0,269.0071414420382
2015-06-25,5,271.335895693763,1.0,6.0,17.125,8.0,21.0,0,Thursday,3,6,2,0,0,Mild,0,269.30192358358187
2015-06-26,5,304.239937730854,1.0,7.0,19.25,5.0,61.0,0,Friday,4,6,2,0,0,Mild,0,273.9796080359616
2015-06-27,5,428.433111120672,1.0,7.0,19.375,16.0,61.0,0,Saturday,5,6,2,1,0,Mild,0,295.15763224005383
2015-06-28,5,309.491842337963,1.0,2.0,19.875,10.0,0.0,0,Sunday,6,6,2,1,0,Mild,0,305.72580417414616
2015-06-29,5,304.800400892429,0.0,3.0,21.5,12.0,0.0,0,Monday,0,6,2,0,0,Warm,0,312.85978684188245
2015-06-30,5,289.298377908159,0.0,3.0,20.25,9.0,0.0,0,Tuesday,1,6,2,0,0,Warm,0,315.51284691209315
2015-07-01,5,216.683347382259,0.0,0.0,23.125,13.0,0.0,0,Wednesday,2,7,3,0,0,Warm,0,303.4689875808713
2015-07-02,5,207.500950654484,0.0,0.0,27.375,12.0,0.0,0,Thursday,3,7,3,0,0,Warm,0,294.34970971811714
2015-07-03,5,294.970876106508,0.0,1.0,25.625,10.0,0.0,0,Friday,4,7,3,0,0,Warm,0,293.0255580574963
2015-07-04,5,315.830779238922,0.0,0.0,26.5,10.0,0.0,0,Saturday,5,7,3,1,0,Warm,0,276.93951064581773
2015-07-05,5,308.145249811727,0.0,4.0,25.25,9.0,21.0,0,Sunday,6,7,3,1,0,Warm,0,276.74714028492684
2015-07-06,5,252.941627806535,0.0,3.0,19.875,16.0,0.0,0,Monday,0,7,3,0,0,Mild,0,269.3387441297991
2015-07-07,5,248.53982558714,0.0,4.0,24.75,9.0,61.0,0,Tuesday,1,7,3,0,0,Warm,0,263.516093798225
2015-07-08,5,299.243550702973,0.0,6.0,16.625,16.0,63.0,0,Wednesday,2,7,3,0,0,Mild,0,275.31040855832697
2015-07-09,5,281.697843843677,0.0,6.0,14.375,24.0,61.0,0,Thursday,3,7,3,0,0,Mild,0,285.9099647282117
2015-07-10,5,296.230038738281,0.0,3.0,16.125,18.0,21.0,0,Friday,4,7,3,0,0,Mild,0,286.0898451041793
2015-07-11,5,278.282264047648,0.0,6.0,17.75,9.0,21.0,0,Saturday,5,7,3,1,0,Mild,0,280.7257715054258
2015-07-12,5,262.303945351064,0.0,7.0,19.25,12.0,61.0,0,Sunday,6,7,3,1,0,Mild,0,274.17701372533116
2015-07-13,5,260.211558815196,0.0,6.0,19.375,11.0,0.0,0,Monday,0,7,3,0,0,Mild,0,275.215575297997
2015-07-14,5,256.913088405191,0.0,3.0,19.625,9.0,0.0,0,Tuesday,1,7,3,0,0,Mild,0,276.4117557005757
2015-07-15,5,305.043050526266,0.0,3.0,20.125,14.0,0.0,0,Wednesday,2,7,3,0,0,Warm,0,277.24025567533187
2015-07-16,5,214.084788068538,0.0,4.0,18.75,7.0,0.0,0,Thursday,3,7,3,0,0,Mild,0,267.58124770745485
2015-07-17,5,235.351081587218,0.0,4.0,23.25,12.0,21.0,0,Friday,4,7,3,0,0,Warm,0,258.8842538287316
2015-07-18,5,274.337912432376,0.0,2.0,20.875,16.0,0.0,0,Saturday,5,7,3,1,0,Warm,0,258.3207750265498
2015-07-19,5,366.640210113571,0.0,7.0,14.5,5.0,63.0,0,Sunday,6,7,3,1,0,Mild,0,273.225955706908
2015-07-20,5,243.511157551047,0.0,6.0,18.375,12.0,20.0,0,Monday,0,7,3,0,0,Mild,0,270.8401840977439
2015-07-21,5,300.049805092917,0.0,3.0,21.375,16.0,0.0,0,Tuesday,1,7,3,0,0,Warm,0,277.0025721959904
2015-07-22,5,268.939645752758,0.0,2.0,23.75,12.0,0.0,0,Wednesday,2,7,3,0,0,Warm,0,271.84494294263214
2015-07-23,5,261.951424968471,0.0,5.0,18.375,12.0,61.0,0,Thursday,3,7,3,0,0,Mild,0,278.68303392833684
2015-07-24,5,332.284651666931,0.0,7.0,19.375,10.0,0.0,0,Friday,4,7,3,0,0,Mild,0,292.5306867968673
2015-07-25,5,254.280510145513,0.0,6.0,20.0,10.0,95.0,0,Saturday,5,7,3,1,0,Warm,0,289.66534361302973
2015-07-26,5,372.811026662913,0.0,5.0,16.75,19.0,61.0,0,Sunday,6,7,3,1,0,Mild,0,290.54688883436427
2015-07-27,5,294.634099970476,0.0,7.0,15.875,8.0,61.0,0,Monday,0,7,3,0,0,Mild,0,297.85016632285414
2015-07-28,5,343.727054343196,0.0,7.0,17.375,15.0,63.0,0,Tuesday,1,7,3,0,0,Mild,0,304.0897733586083
2015-07-29,5,392.988955408933,0.0,5.0,14.875,12.0,61.0,0,Wednesday,2,7,3,0,0,Mild,0,321.8111033094904
2015-07-30,5,320.141775558388,0.0,7.0,14.0,16.0,61.0,0,Thursday,3,7,3,0,0,Mild,0,330.1240105366214
2015-07-31,5,337.099137665563,0.0,7.0,15.875,15.0,0.0,0,Friday,4,7,3,0,0,Mild,0,330.81179425071167
2015-08-01,5,325.032374764974,0.0,0.0,17.625,12.0,0.0,0,Saturday,5,8,3,1,0,Mild,0,340.9192034820633
2015-08-02,5,313.031624705495,0.0,0.0,21.5,8.0,0.0,0,Sunday,6,8,3,1,0,Warm,0,332.3792889167179
2015-08-03,5,278.341445348085,0.0,0.0,26.0,7.0,0.0,0,Monday,0,8,3,0,0,Warm,0,330.0517668278049
2015-08-04,5,309.251750426175,0.0,2.0,26.5,15.0,61.0,0,Tuesday,1,8,3,0,0,Warm,0,325.12672341108754
2015-08-05,5,301.947104892243,0.0,2.0,21.75,8.0,21.0,0,Wednesday,2,8,3,0,0,Warm,0,312.12074476584615
2015-08-06,5,307.464976007498,0.0,1.0,27.625,6.0,0.0,0,Thursday,3,8,3,0,0,Warm,0,310.3097734014333
2015-08-07,5,328.525075362716,0.0,4.0,20.0,9.0,63.0,0,Friday,4,8,3,0,0,Warm,0,309.08490735816946
2015-08-08,5,419.863249187707,0.0,6.0,19.125,10.0,0.0,0,Saturday,5,8,3,1,0,Mild,0,322.6321751328456
2015-08-09,5,381.295172610081,0.0,0.0,21.0,10.0,0.0,0,Sunday,6,8,3,1,0,Warm,0,332.3841105477864
2015-08-10,5,310.788118274661,0.0,3.0,22.5,8.0,21.0,0,Monday,0,8,3,0,0,Warm,0,337.0193495372973
2015-08-11,5,270.359419222473,0.0,4.0,22.125,7.0,0.0,0,Tuesday,1,8,3,0,0,Warm,0,331.4633022224827
2015-08-12,5,376.975331769286,0.0,5.0,19.125,9.0,21.0,0,Wednesday,2,8,3,0,0,Mild,0,342.1816203477746
2015-08-13,5,325.869900482332,0.0,0.0,20.75,13.0,0.0,0,Thursday,3,8,3,0,0,Warm,0,344.8108952727508
2015-08-14,5,302.288607115029,0.0,4.0,24.0,14.0,0.0,0,Friday,4,8,3,0,0,Warm,0,341.0628283802242
2015-08-15,5,400.83114144403,0.0,7.0,20.875,8.0,61.0,0,Saturday,5,8,3,1,0,Warm,0,338.3439558454132
2015-08-16,5,295.759264675703,0.0,6.0,21.5,10.0,0.0,0,Sunday,6,8,3,1,0,Warm,0,326.1245404262163
2015-08-17,5,326.240478613795,0.0,7.0,19.375,14.0,61.0,0,Monday,0,8,3,0,0,Mild,0,328.33202047466403
2015-08-18,5,322.838608950023,0.0,7.0,19.25,13.0,21.0,0,Tuesday,1,8,3,0,0,Mild,0,335.8290475785997
2015-08-19,5,320.008480715538,0.0,3.0,19.625,8.0,5.0,0,Wednesday,2,8,3,0,0,Mild,0,327.69092599949283
2015-08-20,5,336.15365965175,0.0,1.0,20.375,8.0,10.0,0,Thursday,3,8,3,0,0,Warm,0,329.1600344522668
2015-08-21,5,343.654461267513,0.0,1.0,22.875,7.0,0.0,0,Friday,4,8,3,0,0,Warm,0,335.069442188336
2015-08-22,5,356.45634430368,0.0,0.0,23.5,12.0,0.0,0,Saturday,5,8,3,1,0,Warm,0,328.73018545400026
2015-08-23,5,406.293445886681,0.0,0.0,21.625,18.0,0.0,0,Sunday,6,8,3,1,0,Warm,0,344.5207827698543
2015-08-24,5,287.381087820119,0.0,6.0,20.75,8.0,0.0,0,Monday,0,8,3,0,0,Warm,0,338.9694412279006
2015-08-25,5,324.423739102114,0.0,6.0,17.75,12.0,21.0,0,Tuesday,1,8,3,0,0,Mild,0,339.19588839248496
2015-08-26,5,318.973552484698,0.0,5.0,22.125,9.0,0.0,0,Wednesday,2,8,3,0,0,Warm,0,339.048041502365
2015-08-27,5,302.491389703597,0.0,6.0,18.125,12.0,61.0,0,Thursday,3,8,3,0,0,Mild,0,334.23914579548597
2015-08-28,5,328.768757736105,0.0,2.0,19.625,11.0,20.0,0,Friday,4,8,3,0,0,Mild,0,332.1126167195706
2015-08-29,5,293.459745116119,0.0,4.0,20.125,6.0,0.0,0,Saturday,5,8,3,1,0,Warm,0,323.113102549919
2015-08-30,5,317.857054367892,0.0,5.0,19.375,10.0,21.0,0,Sunday,6,8,3,1,0,Mild,0,310.4793323329491
2015-08-31,5,196.31055630725,0.0,3.0,21.875,8.0,65.0,0,Monday,0,8,3,0,0,Warm,0,297.4692564025393
2015-09-01,5,296.009442328884,0.0,8.0,17.625,12.0,61.0,0,Tuesday,1,9,3,0,0,Mild,0,293.4100711492207
2015-09-02,5,287.10102163343,0.0,5.0,17.0,13.0,21.0,0,Wednesday,2,9,3,0,0,Mild,0,288.8568524561824
2015-09-03,5,256.826920421219,0.0,3.0,17.75,8.0,0.0,0,Thursday,3,9,3,0,0,Mild,0,282.33335684441414
2015-09-04,5,331.585851212094,0.0,7.0,15.625,10.0,61.0,0,Friday,4,9,3,0,0,Mild,0,282.7357987695554
2015-09-05,5,422.506310537134,0.0,5.0,14.125,20.0,61.0,0,Saturday,5,9,3,1,0,Mild,0,301.171022401129
2015-09-06,5,306.134556055382,0.0,5.0,17.0,18.0,0.0,0,Sunday,6,9,3,1,0,Mild,0,299.49637978505615
2015-09-07,5,259.606631742264,0.0,0.0,17.25,12.0,0.0,0,Monday,0,9,3,0,0,Mild,0,308.53867627577245
2015-09-08,5,290.365271054862,0.0,2.0,17.5,9.0,0.0,0,Tuesday,1,9,3,0,0,Mild,0,307.73236609376926
2015-09-09,5,283.205964937396,0.0,1.0,16.875,10.0,0.0,0,Wednesday,2,9,3,0,0,Mild,0,307.1759294229073
2015-09-10,5,268.218856479745,0.0,1.0,17.625,14.0,0.0,0,Thursday,3,9,3,0,0,Mild,0,308.80334885983956
2015-09-11,5,313.184481077626,0.0,7.0,15.0,12.0,61.0,0,Friday,4,9,3,0,0,Mild,0,306.17458169777274
2015-09-12,5,291.384483107582,0.0,5.0,18.5,8.0,0.0,0,Saturday,5,9,3,1,0,Mild,0,287.44289206497956
2015-09-13,5,317.027305488424,0.0,6.0,18.5,5.0,20.0,0,Sunday,6,9,3,1,0,Mild,0,288.9989991268427
2015-09-14,5,268.547450934084,0.0,7.0,17.625,6.0,63.0,0,Monday,0,9,3,0,0,Mild,0,290.2762590113884
2015-09-15,5,273.980818786363,0.0,4.0,13.875,10.0,95.0,0,Tuesday,1,9,3,0,0,Mild,0,287.9356229730314
2015-09-16,5,289.262509645385,0.0,7.0,15.25,6.0,61.0,0,Wednesday,2,9,3,0,0,Mild,0,288.8008436456013
2015-09-17,5,244.38437926166,0.0,6.0,18.0,12.0,61.0,0,Thursday,3,9,3,0,0,Mild,0,285.39591832873197
2015-09-18,5,320.346264402261,0.0,5.0,17.25,10.0,0.0,0,Friday,4,9,3,0,0,Mild,0,286.4190302322513
2015-09-19,5,428.872661572212,0.0,7.0,15.25,7.0,61.0,0,Saturday,5,9,3,1,0,Mild,0,306.0601985843413
2015-09-20,5,312.290301376533,0.0,3.0,15.625,15.0,21.0,0,Sunday,6,9,3,1,0,Mild,0,305.383483711214
2015-09-21,5,253.439662740014,0.0,7.0,13.375,6.0,61.0,0,Monday,0,9,3,0,0,Mild,0,303.2252282549183
2015-09-22,5,203.366891249052,0.0,7.0,14.25,7.0,61.0,0,Tuesday,1,9,3,0,0,Mild,0,293.1375243210167
2015-09-23,5,275.543754197184,0.0,7.0,14.0,5.0,20.0,0,Wednesday,2,9,3,0,0,Mild,0,291.17770211413085
2015-09-24,5,213.812725299209,0.0,3.0,16.0,11.0,0.0,0,Thursday,3,9,3,0,0,Mild,0,286.81032297663785
2015-09-25,5,278.025761115064,0.0,4.0,14.875,8.0,61.0,0,Friday,4,9,3,0,0,Mild,0,280.76453679275255
2015-09-26,5,259.479539645314,0.0,4.0,15.25,7.0,21.0,0,Saturday,5,9,3,1,0,Mild,0,256.56551937462433
2015-09-27,5,282.790580820186,0.0,1.0,15.25,8.0,0.0,0,Sunday,6,9,3,1,0,Mild,0,252.35127358086044
2015-09-28,5,248.782545827885,0.0,2.0,14.625,7.0,0.0,0,Monday,0,9,3,0,0,Mild,0,251.685971164842
2015-09-29,5,243.885310409177,0.0,2.0,15.625,9.0,0.0,0,Tuesday,1,9,3,0,0,Mild,0,257.47431675914555
2015-09-30,5,237.220772688072,0.0,0.0,15.375,6.0,0.0,0,Wednesday,2,9,3,0,0,Mild,0,251.9996051149867
2015-10-01,5,222.946056290178,0.0,1.0,14.75,9.0,0.0,0,Thursday,3,10,4,0,0,Mild,0,253.30436668512516
2015-10-02,5,240.119361604335,0.0,2.0,15.375,7.0,10.0,0,Friday,4,10,4,0,0,Mild,0,247.88916675502102
2015-10-03,5,295.846113974453,0.0,2.0,14.375,9.0,0.0,0,Saturday,5,10,4,1,0,Mild,0,253.0843916591837
2015-10-04,5,315.602900601372,0.0,6.0,15.625,7.0,45.0,0,Sunday,6,10,4,1,0,Mild,0,257.77186591363886
2015-10-05,5,327.12246547276,0.0,0.0,16.5,5.0,10.0,0,Monday,0,10,4,0,0,Mild,0,268.96328300576386
2015-10-06,5,262.096918376241,0.0,7.0,14.875,14.0,10.0,0,Tuesday,1,10,4,0,0,Mild,0,271.564941286773
2015-10-07,5,266.700728724313,0.0,8.0,13.0,7.0,63.0,0,Wednesday,2,10,4,0,0,Mild,0,275.7763635776646
2015-10-08,5,279.232059857983,0.0,7.0,11.875,5.0,10.0,0,Thursday,3,10,4,0,0,Mild,0,283.81722123020813
2015-10-09,5,347.187545236976,0.0,7.0,11.125,7.0,21.0,0,Friday,4,10,4,0,0,Mild,0,299.11267603487113
2015-10-10,5,308.712885369114,0.0,1.0,9.75,14.0,0.0,0,Saturday,5,10,4,1,0,Kalt,0,300.9507862341084
2015-10-11,5,331.335033797055,0.0,0.0,10.25,13.0,5.0,0,Sunday,6,10,4,1,0,Mild,0,303.19823383349177
2015-10-12,5,269.147103600176,0.0,0.0,8.625,12.0,5.0,0,Monday,0,10,4,0,0,Kalt,0,294.91603928026547
2015-10-13,5,272.220923076483,0.0,7.0,7.75,10.0,61.0,0,Tuesday,1,10,4,0,0,Kalt,0,296.3623256660143
2015-10-14,5,263.746738771341,0.0,7.0,9.0,11.0,61.0,0,Wednesday,2,10,4,0,0,Kalt,0,295.940327101304
2015-10-15,5,310.684718902134,0.0,7.0,10.375,16.0,61.0,0,Thursday,3,10,4,0,0,Mild,0,300.4335641076113
2015-10-16,5,363.015662857092,0.0,7.0,10.0,14.0,61.0,0,Friday,4,10,4,0,0,Mild,0,302.69472376762786
2015-10-17,5,345.918371834577,0.0,7.0,10.75,9.0,61.0,0,Saturday,5,10,4,1,0,Mild,0,308.009793262694
2015-10-18,5,243.176440210657,0.0,8.0,11.125,10.0,61.0,0,Sunday,6,10,4,1,0,Mild,0,295.41570846463713
2015-10-19,5,227.854038067664,0.0,6.0,9.25,7.0,0.0,0,Monday,0,10,4,0,0,Kalt,0,289.5166991028497
2015-10-20,5,262.531392320433,0.0,7.0,10.25,8.0,20.0,0,Tuesday,1,10,4,0,0,Mild,0,288.132480423414
2015-10-21,5,301.570247693155,0.0,7.0,11.25,7.0,0.0,0,Wednesday,2,10,4,0,0,Mild,0,293.535838840816
2015-10-22,5,235.619116982939,0.0,7.0,12.25,10.0,61.0,0,Thursday,3,10,4,0,0,Mild,0,282.8121814237881
2015-10-23,5,314.630004917689,0.0,1.0,13.375,15.0,0.0,0,Friday,4,10,4,0,0,Mild,0,275.899944575302
2015-10-24,5,445.925332158702,0.0,8.0,12.375,6.0,0.0,0,Saturday,5,10,4,1,0,Mild,0,290.18665319303415
2015-10-25,5,284.147344008604,0.0,2.0,12.25,15.0,0.0,0,Sunday,6,10,4,1,0,Mild,0,296.03963944988374
2015-10-26,5,266.180304496627,0.0,0.0,11.375,6.0,0.0,0,Monday,0,10,4,0,0,Mild,0,301.51482036830697
2015-10-27,5,268.245180136677,0.0,0.0,10.75,10.0,0.0,0,Tuesday,1,10,4,0,0,Mild,0,302.3310757706276
2015-10-28,5,268.433974874423,0.0,1.0,11.25,10.0,5.0,0,Wednesday,2,10,4,0,0,Mild,0,297.59732251080874
2015-10-29,5,253.472553756336,0.0,2.0,10.5,4.0,10.0,0,Thursday,3,10,4,0,0,Mild,0,300.1478134784369
2015-10-30,5,266.470696782266,0.0,7.0,11.375,5.0,10.0,0,Friday,4,10,4,0,0,Mild,0,293.26791231623355
2015-10-31,5,292.77512121671,0.0,1.0,11.75,9.0,10.0,0,Saturday,5,10,4,1,0,Mild,0,271.3893107530918
2015-11-01,5,307.401617264172,0.0,4.0,10.75,6.0,10.0,0,Sunday,6,11,4,1,0,Mild,0,274.71134978960157
2015-11-02,5,222.318691219705,0.0,8.0,9.75,5.0,10.0,0,Monday,0,11,4,0,0,Kalt,0,268.4454050357555
2015-11-03,5,241.436093425533,0.0,7.0,5.125,4.0,45.0,0,Tuesday,1,11,4,0,0,Kalt,0,264.61553550559216
2015-11-04,5,233.555949277467,0.0,1.0,8.0,4.0,10.0,0,Wednesday,2,11,4,0,0,Kalt,0,259.6329604203127
2015-11-05,5,257.036598432519,0.0,6.0,13.375,5.0,61.0,0,Thursday,3,11,4,0,0,Mild,0,260.1421096597674
2015-11-06,5,186.691059920256,0.0,8.0,13.75,6.0,61.0,0,Friday,4,11,4,0,0,Mild,0,248.7450186794803
2015-11-07,5,220.614308718135,0.0,7.0,14.625,9.0,61.0,0,Saturday,5,11,4,1,0,Mild,0,238.43633117968383
2015-11-08,5,328.254378564049,0.0,1.0,13.0,12.0,0.0,0,Sunday,6,11,4,1,0,Mild,0,241.4152970796663
2015-11-09,5,186.869352829964,0.0,5.0,12.0,15.0,21.0,0,Monday,0,11,4,0,0,Mild,0,236.35110588113184
2015-11-10,5,195.40472243736,0.0,7.0,15.0,18.0,61.0,0,Tuesday,1,11,4,0,0,Mild,0,229.7751957399643
2015-11-11,5,210.177815712871,0.0,8.0,13.625,12.0,61.0,0,Wednesday,2,11,4,0,0,Mild,0,226.43546237359345
2015-11-12,5,216.239785866434,0.0,2.0,13.125,17.0,0.0,0,Thursday,3,11,4,0,0,Mild,0,220.60734629272415
2015-11-13,5,214.873616145225,0.0,4.0,11.75,19.0,21.0,0,Friday,4,11,4,0,0,Mild,0,224.633425753434
2015-11-14,5,264.794087448725,0.0,4.0,8.125,14.0,21.0,0,Saturday,5,11,4,1,0,Kalt,0,230.94482271494684
2015-11-15,5,277.579455017807,0.0,7.0,8.5,4.0,61.0,0,Sunday,6,11,4,1,0,Kalt,0,223.70554792262655
2015-11-16,5,244.049386177247,0.0,7.0,12.25,12.0,53.0,0,Monday,0,11,4,0,0,Mild,0,231.87412411509558
2015-11-17,5,190.311675968216,0.0,7.0,10.75,8.0,21.0,0,Tuesday,1,11,4,0,0,Mild,0,231.14654604807498
2015-11-18,5,206.406225416349,0.0,6.0,10.75,19.0,21.0,0,Wednesday,2,11,4,0,0,Mild,0,230.60774743428615
2015-11-19,5,205.439239648739,0.0,7.0,10.125,20.0,61.0,0,Thursday,3,11,4,0,0,Mild,0,229.06481226032972
2015-11-20,5,187.279498360946,0.0,7.0,7.75,9.0,61.0,0,Friday,4,11,4,0,0,Kalt,0,225.12279543400413
2015-11-21,5,218.274754433496,0.0,7.0,4.5,15.0,63.0,0,Saturday,5,11,4,1,0,Kalt,0,218.4771764318286
2015-11-22,5,254.862870836877,0.0,7.0,2.25,18.0,73.0,0,Sunday,6,11,4,1,0,Kalt,0,215.23195012026716
2015-11-23,5,219.555033626385,0.0,4.0,3.125,8.0,0.0,0,Monday,0,11,4,0,0,Kalt,0,211.73275689871545
2015-11-24,5,200.026560873134,0.0,7.0,3.125,14.0,61.0,0,Tuesday,1,11,4,0,0,Kalt,0,213.120597599418
2015-11-25,5,236.814019634978,0.0,7.0,5.125,7.0,61.0,0,Wednesday,2,11,4,0,0,Kalt,0,217.4645682020793
2015-11-26,5,255.671601416751,0.0,0.0,5.5,7.0,0.0,0,Thursday,3,11,4,0,0,Kalt,0,224.64061988322388
2015-11-27,5,226.833767245866,0.0,7.0,5.25,11.0,0.0,0,Friday,4,11,4,0,0,Kalt,0,230.29122972392673
2015-11-28,5,254.02069957234,0.0,2.0,6.125,11.0,61.0,0,Saturday,5,11,4,1,0,Kalt,0,235.3977933151901
2015-11-29,5,286.559824438396,0.0,7.0,8.25,15.0,63.0,0,Sunday,6,11,4,1,0,Kalt,0,239.92592954397855
2015-11-30,5,192.341955374091,0.0,5.0,5.75,18.0,61.0,0,Monday,0,11,4,0,0,Kalt,0,236.03834693650796
2015-12-01,5,212.385513481541,0.0,6.0,6.75,10.0,21.0,0,Tuesday,1,12,4,0,0,Kalt,0,237.80391159485183
2015-12-02,5,185.868155803157,0.0,7.0,10.5,9.0,21.0,0,Wednesday,2,12,4,0,0,Mild,0,230.52593104744886
2015-12-03,5,228.062312572255,0.0,8.0,9.125,8.0,61.0,0,Thursday,3,12,4,0,0,Kalt,0,226.58174692680657
2015-12-04,5,180.023354377573,0.0,6.0,9.25,17.0,61.0,0,Friday,4,12,4,0,0,Kalt,0,219.894545088479
2015-12-05,5,201.436495160443,0.0,6.0,9.0,14.0,61.0,0,Saturday,5,12,4,1,0,Kalt,0,212.38251588677943
2015-12-06,5,219.769722727984,0.0,7.0,10.875,19.0,20.0,0,Sunday,6,12,4,1,0,Mild,0,202.841072785292
2015-12-07,5,152.509706884695,0.0,6.0,8.25,3.0,0.0,0,Monday,0,12,4,0,0,Kalt,0,197.15075157252116
2015-12-08,5,210.749545813154,0.0,0.0,10.75,8.0,0.0,0,Tuesday,1,12,4,0,0,Mild,0,196.91704190560873
2015-12-09,5,182.812773894441,0.0,3.0,8.75,12.0,21.0,0,Wednesday,2,12,4,0,0,Kalt,0,196.48055877579213
2015-12-10,5,217.210719698568,0.0,7.0,6.625,13.0,21.0,0,Thursday,3,12,4,0,0,Kalt,0,194.93033122240828
2015-12-11,5,181.818946478462,0.0,5.0,6.125,11.0,63.0,0,Friday,4,12,4,0,0,Kalt,0,195.18684437967815
2015-12-12,5,263.371183180296,0.0,3.0,6.875,10.0,61.0,0,Saturday,5,12,4,1,0,Kalt,0,204.03465695394286
2015-12-13,5,285.609296918744,0.0,1.0,5.25,9.0,0.0,0,Sunday,6,12,4,1,0,Kalt,0,213.44031040976571
2015-12-14,5,135.882833179972,0.0,7.0,3.625,6.0,21.0,0,Monday,0,12,4,0,0,Kalt,0,211.06504273766242
2015-12-15,5,200.794463905725,0.0,7.0,5.5,8.0,61.0,0,Tuesday,1,12,4,0,0,Kalt,0,209.6428881794583
2015-12-16,5,180.325823313121,0.0,8.0,6.25,7.0,10.0,0,Wednesday,2,12,4,0,0,Kalt,0,209.287609524984
2015-12-17,5,189.603239938994,0.0,7.0,11.875,9.0,53.0,0,Thursday,3,12,4,0,0,Mild,0,205.34368384504484
2015-12-18,5,205.070251752861,0.0,8.0,10.375,15.0,61.0,0,Friday,4,12,4,0,0,Mild,0,208.66529888424472
2015-12-19,5,209.443359888322,0.0,6.0,11.375,10.0,0.0,0,Saturday,5,12,4,1,0,Mild,0,200.96132412824844
2015-12-20,5,190.838143871757,0.0,5.0,12.5,9.0,0.0,0,Sunday,6,12,4,1,0,Mild,0,187.42258797867888
2015-12-21,5,178.007867853303,0.0,7.0,10.25,14.0,21.0,0,Monday,0,12,4,0,0,Mild,0,193.440450074869
2015-12-22,5,206.162264813779,0.0,7.0,11.25,17.0,61.0,0,Tuesday,1,12,4,0,0,Mild,0,194.2072787760196
2015-12-23,5,219.404693482765,0.0,6.0,10.375,20.0,61.0,0,Wednesday,2,12,4,0,0,Mild,0,199.78997451454015
2015-12-24,5,275.561444944486,0.0,3.0,8.375,11.0,61.0,0,Thursday,3,12,4,0,0,Kalt,0,212.0697180867533
2015-12-27,5,205.296097248761,0.0,7.0,10.875,15.0,61.0,0,Sunday,6,12,4,1,0,Mild,0,212.1019817290247
